Wed Sep 04 07:16:13 2013    prof

         117823 function calls (114591 primitive calls) in 2.380 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 mathtext.py:390(Fonts)
        1    0.000    0.000    0.000    0.000 ticker.py:600(LogFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:23(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:328(HammerTransform)
        1    0.000    0.000    0.000    0.000 calendar.py:259(TextCalendar)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1108(OffsetImage)
        1    0.000    0.000    0.000    0.000 :0(sqrt)
        1    0.000    0.000    0.000    0.000 tz.py:152(_ttinfo)
        1    0.000    0.000    0.000    0.000 geo.py:408(MollweideTransform)
        1    0.000    0.000    0.000    0.000 calendar.py:376(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 encoder.py:70(JSONEncoder)
        1    0.000    0.000    0.000    0.000 widgets.py:227(Slider)
        1    0.000    0.000    0.000    0.000 patches.py:1636(_Style)
        1    0.000    0.000    0.000    0.000 ticker.py:135(_DummyAxis)
        1    0.000    0.000    0.000    0.000 axes.py:8940(SubplotBase)
        1    0.000    0.000    0.000    0.000 rrule.py:82(rrulebase)
        1    0.000    0.000    0.000    0.000 text.py:1423(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 copy_reg.py:27(constructor)
        1    0.000    0.000    0.000    0.000 arrayprint.py:523(FloatFormat)
        1    0.000    0.000    0.000    0.000 case.py:1018(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:153(_ndptr)
        1    0.000    0.000    0.000    0.000 nturl2path.py:1(<module>)
        1    0.000    0.000    0.000    0.000 info.py:84(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 utils.py:988(SafeEval)
        1    0.000    0.000    0.000    0.000 rcsetup.py:276(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 rcsetup.py:59(validate_bool)
        1    0.000    0.000    0.000    0.000 ticker.py:178(Formatter)
        1    0.000    0.000    0.000    0.000 ImageFile.py:69(ImageFile)
        1    0.000    0.000    0.000    0.000 polar.py:115(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 colorbar.py:816(Colorbar)
        1    0.000    0.000    0.000    0.000 container.py:3(Container)
        1    0.000    0.000    0.000    0.000 dates.py:515(DateLocator)
        1    0.000    0.000    0.000    0.000 tz.py:191(tzfile)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1128(Event)
        1    0.000    0.000    0.000    0.000 __init__.py:255(set_fileo)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:170(ParseBaseException)
        1    0.000    0.000    0.000    0.000 core.py:5876(__init__)
        3    0.000    0.000    0.000    0.000 core.py:783(__init__)
        1    0.000    0.000    0.000    0.000 memmap.py:20(memmap)
        1    0.000    0.000    0.000    0.000 pprint.py:84(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 records.py:284(recarray)
        1    0.000    0.000    0.000    0.000 records.py:83(format_parser)
        1    0.000    0.000    0.000    0.000 csv.py:26(Dialect)
        1    0.000    0.000    0.000    0.000 transforms.py:2005(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:1002(TransformedBbox)
        1    0.000    0.000    0.000    0.000 geo.py:370(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 widgets.py:1433(LassoSelector)
        1    0.000    0.000    0.000    0.000 interpolate.py:37(LinearInterpolator)
        1    0.000    0.000    0.000    0.000 parser.py:39(_timelex)
        1    0.000    0.000    0.000    0.000 geo.py:469(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 widgets.py:67(AxesWidget)
        1    0.000    0.000    0.000    0.000 gridspec.py:183(GridSpec)
        1    0.000    0.000    0.000    0.000 JpegImagePlugin.py:267(JpegImageFile)
        1    0.000    0.000    0.000    0.000 rrule.py:629(_iterinfo)
        1    0.000    0.000    0.000    0.000 gridspec.py:27(GridSpecBase)
        1    0.000    0.000    0.000    0.000 ticker.py:1725(OldAutoLocator)
        1    0.000    0.000    0.000    0.000 dates.py:556(RRuleLocator)
        1    0.000    0.000    0.000    0.000 tz.py:475(tzrange)
        2    0.000    0.000    0.000    0.000 pyparsing_py2.py:428(<lambda>)
        1    0.000    0.000    0.000    0.000 tempfile.py:368(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 base.py:1443(ExtensionHDU)
        1    0.000    0.000    0.000    0.000 image.py:756(PrimaryHDU)
        1    0.000    0.000    0.000    0.000 geo.py:297(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 patches.py:2901(_Base)
        1    0.000    0.000    0.000    0.000 units.py:114(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:1108(Base)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1358(PickEvent)
        1    0.000    0.000    0.000    0.000 compressed.py:32(CompImageHeader)
        1    0.000    0.000    0.000    0.000 Tkinter.py:3239(Image)
        1    0.000    0.000    0.000    0.000 mathtext.py:103(MathtextBackend)
        1    0.000    0.000    0.000    0.000 mathtext.py:277(MathtextBackendPdf)
        1    0.000    0.000    0.000    0.000 ticker.py:1378(LogLocator)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2764(Radiobutton)
        1    0.000    0.000    0.000    0.000 axis.py:313(XTick)
        1    0.000    0.000    0.000    0.000 weakref.py:243(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:2301(BboxTransform)
        1    0.000    0.000    0.000    0.000 mathtext.py:157(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 threading.py:124(_RLock)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:169(PngStream)
        2    0.000    0.000    0.000    0.000 index_tricks.py:142(__init__)
        1    0.000    0.000    0.000    0.000 npyio.py:126(NpzFile)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1418(DraggableBase)
        1    0.000    0.000    0.000    0.000 threading.py:254(_Condition)
        1    0.000    0.000    0.000    0.000 ticker.py:157(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:859(Locator)
        1    0.000    0.000    0.000    0.000 mathtext.py:1562(Vlist)
        2    0.000    0.000    0.000    0.000 :0(title)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2791(Scale)
        1    0.000    0.000    0.000    0.000 dates.py:671(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 offsetbox.py:424(PaddedBox)
        1    0.000    0.000    0.000    0.000 easygui.py:1564(FileTypeObject)
        1    0.000    0.000    0.000    0.000 legend_handler.py:264(HandlerRegularPolyCollection)
        1    0.000    0.000    0.000    0.000 offsetbox.py:757(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 tz.py:639(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:308(PngImageFile)
        1    0.000    0.000    0.000    0.000 ImageFile.py:330(Parser)
        1    0.000    0.000    0.000    0.000 dates.py:1115(DateConverter)
        1    0.000    0.000    0.000    0.000 csv.py:123(DictWriter)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2785(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 cbook.py:736(Null)
        1    0.000    0.000    0.000    0.000 cbook.py:242(CallbackRegistry)
        1    0.000    0.000    0.000    0.000 mlab.py:815(PCA)
        1    0.000    0.000    0.000    0.000 table.py:28(FITSTableDumpDialect)
        1    0.000    0.000    0.000    0.000 csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 core.py:2252(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 column.py:186(Column)
        1    0.000    0.000    0.000    0.000 :0(openssl_md5)
        1    0.000    0.000    0.000    0.000 random.py:649(WichmannHill)
        1    0.000    0.000    0.000    0.000 random.py:799(SystemRandom)
        2    0.000    0.000    0.000    0.000 __init__.py:359(_FuncPtr)
        1    0.000    0.000    0.000    0.000 machar.py:15(MachAr)
        1    0.000    0.000    0.000    0.000 index_tricks.py:82(nd_grid)
        2    0.000    0.000    0.000    0.000 index_tricks.py:643(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:210(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 _datasource.py:70(__init__)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:147(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:766(Differ)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 getlimits.py:22(finfo)
        1    0.000    0.000    0.000    0.000 runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.000    0.000    0.000    0.000 _datasource.py:47(_FileOpeners)
        1    0.000    0.000    0.000    0.000 :0(set_conversion_mode)
        1    0.000    0.000    0.000    0.000 utils.py:1440(__exit__)
        1    0.000    0.000    0.000    0.000 core.py:2401(_arraymethod)
        1    0.000    0.000    0.000    0.000 core.py:886(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 info.py:175(<module>)
        1    0.000    0.000    0.000    0.000 urllib.py:1000(addinfourl)
        1    0.000    0.000    0.000    0.000 threading.py:549(_Event)
        1    0.000    0.000    0.000    0.000 widgets.py:535(RadioButtons)
        1    0.000    0.000    0.000    0.000 __init__.py:6(ProjectionRegistry)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2453(Or)
        1    0.000    0.000    0.000    0.000 transforms.py:2344(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 image.py:840(ImageHDU)
        1    0.000    0.000    0.000    0.000 tkCommonDialog.py:13(Dialog)
        1    0.000    0.000    0.000    0.000 transforms.py:2472(TransformedPath)
        1    0.000    0.000    0.000    0.000 figure.py:149(SubplotParams)
        1    0.000    0.000    0.000    0.000 polar.py:179(RadialLocator)
        1    0.000    0.000    0.000    0.000 mathtext.py:1885(Ship)
        1    0.000    0.000    0.000    0.000 contour.py:1265(QuadContourSet)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2059(White)
        1    0.000    0.000    0.000    0.000 ticker.py:1035(LinearLocator)
        1    0.000    0.000    0.000    0.000 streamplot.py:188(DomainMap)
        1    0.000    0.000    0.000    0.000 geo.py:555(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 header.py:1963(_CardAccessor)
        1    0.000    0.000    0.000    0.000 cbook.py:1378(Grouper)
        1    0.000    0.000    0.000    0.000 __init__.py:390(checkdep_ps_distiller)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2966(Forward)
        1    0.000    0.000    0.000    0.000 tricontour.py:8(TriContourSet)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1891(Place)
        1    0.000    0.000    0.000    0.000 image.py:518(AxesImage)
        1    0.000    0.000    0.000    0.000 legend_handler.py:38(HandlerBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:504(DrawingArea)
        1    0.000    0.000    0.000    0.000 axis.py:455(YTick)
        1    0.000    0.000    0.000    0.000 ImageTk.py:62(PhotoImage)
        1    0.000    0.000    0.000    0.000 zipfile.py:262(ZipInfo)
        1    0.000    0.000    0.000    0.000 tz.py:54(tzoffset)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1721(Tk)
        1    0.000    0.000    0.000    0.000 cbook.py:628(Sorter)
        1    0.000    0.000    0.000    0.000 widgets.py:880(MultiCursor)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:316(Stream)
        1    0.000    0.000    0.000    0.000 cbook.py:1259(MemoryMonitor)
        1    0.000    0.000    0.000    0.000 patches.py:1898(Round)
        1    0.000    0.000    0.000    0.000 widgets.py:791(Cursor)
        1    0.000    0.000    0.000    0.000 gridspec.py:378(SubplotSpec)
        1    0.000    0.000    0.000    0.000 diff.py:822(RawDataDiff)
        1    0.000    0.000    0.000    0.000 mathtext.py:1283(Char)
        1    0.000    0.000    0.000    0.000 mathtext.py:1210(Node)
        1    0.000    0.000    0.000    0.000 base.py:561(_CorruptedHDU)
        1    0.000    0.000    0.000    0.000 widgets.py:406(CheckButtons)
        1    0.000    0.000    0.000    0.000 relativedelta.py:15(weekday)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1398(KeyEvent)
        1    0.000    0.000    0.000    0.000 __init__.py:426(checkdep_usetex)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2824(Scrollbar)
        1    0.000    0.000    0.000    0.000 ImageFile.py:283(_ParserFile)
        1    0.000    0.000    0.000    0.000 GifImagePlugin.py:54(GifImageFile)
        1    0.000    0.000    0.000    0.000 scale.py:206(LogTransform)
        1    0.000    0.000    0.000    0.000 legend.py:38(DraggableLegend)
        2    0.000    0.000    0.000    0.000 mlab.py:2381(__init__)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:214(Reference)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2269(FigureCanvasPdf)
        1    0.000    0.000    0.000    0.000 orthogonal.py:111(orthopoly1d)
        1    0.000    0.000    0.000    0.000 rrule.py:50(weekday)
        1    0.000    0.000    0.000    0.000 scale.py:143(InvertedLog10Transform)
        1    0.000    0.000    0.000    0.000 interpolate.py:89(NNInterpolator)
        1    0.000    0.000    0.000    0.000 ticker.py:1503(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1148(MultipleLocator)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2866(Optional)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2515(MatchFirst)
        1    0.000    0.000    0.000    0.000 __init__.py:954(rc_context)
        1    0.000    0.000    0.000    0.000 header.py:2067(_HeaderCommentaryCards)
        1    0.000    0.000    0.000    0.000 transforms.py:2383(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 warnings.py:14(warnpy3k)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:1872(QuotedString)
        1    0.000    0.000    0.000    0.000 mlab.py:1216(FIFOBuffer)
        1    0.000    0.000    0.000    0.000 colors.py:934(LogNorm)
        2    0.000    0.000    0.000    0.000 core.py:795(__init__)
        1    0.000    0.000    0.000    0.000 function_base.py:1706(vectorize)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:505(ndindex)
        2    0.000    0.000    0.000    0.000 sre_parse.py:214(isdigit)
        1    0.000    0.000    0.000    0.000 utils.py:1364(WarningMessage)
        1    0.000    0.000    0.000    0.000 extras.py:222(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 raw_unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 core.py:2471(MaskedIterator)
        1    0.000    0.000    0.000    0.000 threading.py:422(_Semaphore)
        1    0.000    0.000    0.000    0.000 subprocess.py:420(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 core.py:5864(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2405(Checkbutton)
        1    0.000    0.000    0.000    0.000 blocking_input.py:293(BlockingContourLabeler)
        1    0.000    0.000    0.000    0.000 mathtext.py:1787(Kern)
        1    0.000    0.000    0.000    0.000 cbook.py:412(silent_list)
        1    0.000    0.000    0.000    0.000 mathtext.py:1706(GlueSpec)
        1    0.000    0.000    0.000    0.000 version.py:32(Version)
        2    0.000    0.000    0.000    0.000 calendar.py:71(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1150(IdleEvent)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2574(Each)
        1    0.000    0.000    0.000    0.000 scale.py:181(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 ImageTk.py:197(BitmapImage)
        1    0.000    0.000    0.000    0.000 diff.py:345(HDUDiff)
        1    0.000    0.000    0.000    0.000 Tkinter.py:296(IntVar)
        1    0.000    0.000    0.000    0.000 streamplot.py:289(StreamMask)
        1    0.000    0.000    0.000    0.000 dviread.py:478(Vf)
        1    0.000    0.000    0.000    0.000 font_manager.py:347(FontEntry)
        1    0.000    0.000    0.000    0.000 lines.py:1127(VertexSelector)
        1    0.000    0.000    0.000    0.000 easygui.py:1856(EgStore)
        1    0.000    0.000    0.000    0.000 csv.py:162(Sniffer)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1157(DrawEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1171(ResizeEvent)
        1    0.000    0.000    0.000    0.000 mathtext.py:1451(Hlist)
        1    0.000    0.000    0.000    0.000 mathtext.py:1390(List)
        1    0.000    0.000    0.000    0.000 scale.py:229(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 mathtext.py:1361(Accent)
        1    0.000    0.000    0.000    0.000 Image.py:1718(ImagePointHandler)
        1    0.000    0.000    0.000    0.000 decoder.py:273(JSONDecoder)
        1    0.000    0.000    0.000    0.000 dviread.py:397(DviFont)
        1    0.000    0.000    0.000    0.000 Tkinter.py:3756(Tributton)
        1    0.000    0.000    0.000    0.000 dviread.py:640(PsfontsMap)
        1    0.000    0.000    0.000    0.000 patches.py:2995(_Curve)
        1    0.000    0.000    0.000    0.000 scale.py:168(InvertedLog2Transform)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1188(CloseEvent)
        1    0.000    0.000    0.000    0.000 text.py:1383(OffsetFrom)
        1    0.000    0.000    0.000    0.000 ticker.py:250(FixedFormatter)
        1    0.000    0.000    0.000    0.000 <string>:1(error)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2203(PdfPages)
        1    0.000    0.000    0.000    0.000 scale.py:355(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 patches.py:1730(_Base)
        1    0.000    0.000    0.000    0.000 mathtext.py:362(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 tz.py:701(tzical)
        1    0.000    0.000    0.000    0.000 scale.py:193(InvertedNaturalLogTransform)
        2    0.000    0.000    0.000    0.000 calendar.py:52(__init__)
        1    0.000    0.000    0.000    0.000 PpmImagePlugin.py:46(PpmImageFile)
        1    0.000    0.000    0.000    0.000 legend_handler.py:119(HandlerNpoints)
        1    0.000    0.000    0.000    0.000 ImageFile.py:254(StubImageFile)
        1    0.000    0.000    0.000    0.000 hex_codec.py:45(Codec)
        1    0.000    0.000    0.000    0.000 dates.py:403(IndexDateFormatter)
        1    0.000    0.000    0.000    0.000 decimal.py:3748(_ContextManager)
        1    0.000    0.000    0.000    0.000 Tkinter.py:274(StringVar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:200(HandlerPatch)
        1    0.000    0.000    0.000    0.000 scale.py:15(ScaleBase)
        1    0.000    0.000    0.000    0.000 mathtext.py:1673(Glue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1636(Rule)
        1    0.000    0.000    0.000    0.000 __init__.py:10(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:1526(Lasso)
        1    0.000    0.000    0.000    0.000 calendar.py:21(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 arrayprint.py:22(product)
        1    0.000    0.000    0.000    0.000 ticker.py:952(IndexLocator)
        1    0.000    0.000    0.000    0.000 dates.py:222(strpdate2num)
        1    0.000    0.000    0.000    0.000 dates.py:143(_UTC)
        1    0.000    0.000    0.000    0.000 BmpImagePlugin.py:61(BmpImageFile)
        1    0.000    0.000    0.000    0.000 ticker.py:222(IndexFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:428(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 scale.py:118(LogTransformBase)
        1    0.000    0.000    0.000    0.000 decimal.py:225(ConversionSyntax)
        1    0.000    0.000    0.000    0.000 mathtext.py:1859(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:260(Operator)
        1    0.000    0.000    0.000    0.000 gridspec.py:314(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 colorbar.py:1082(ColorbarPatch)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2147(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2900(SkipTo)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:3059(Combine)
        1    0.000    0.000    0.000    0.000 core.py:5807(_extrema_operation)
        1    0.000    0.000    0.000    0.000 urlparse.py:120(SplitResult)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:3048(Upcase)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:1988(CharsNotIn)
        1    0.000    0.000    0.000    0.000 patches.py:2017(Sawtooth)
        1    0.000    0.000    0.000    0.000 docstring.py:58(Appender)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2124(GoToColumn)
        1    0.000    0.000    0.000    0.000 core.py:804(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:7120(_convert2ma)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:3042(TokenConverter)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2748(NotAny)
        1    0.000    0.000    0.000    0.000 verify.py:19(_Verify)
        1    0.000    0.000    0.000    0.000 core.py:2257(__init__)
        1    0.000    0.000    0.000    0.000 cbook.py:135(tofloat)
        1    0.000    0.000    0.000    0.000 inspect.py:632(BlockFinder)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2240(WordStart)
        1    0.000    0.000    0.000    0.000 __init__.py:291(c_wchar_p)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2198(StringStart)
        1    0.000    0.000    0.000    0.000 column.py:840(_VLF)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:1676(Word)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2262(WordEnd)
        1    0.000    0.000    0.000    0.000 cbook.py:83(converter)
        1    0.000    0.000    0.000    0.000 mlab.py:2352(FormatObj)
        1    0.000    0.000    0.000    0.000 diff.py:453(HeaderDiff)
        1    0.000    0.000    0.000    0.000 __init__.py:159(py_object)
        1    0.000    0.000    0.000    0.000 diff.py:887(TableDataDiff)
        1    0.000    0.000    0.000    0.000 threading.py:56(_Verbose)
        1    0.000    0.000    0.000    0.000 threading.py:63(_note)
        1    0.000    0.000    0.000    0.000 patches.py:2521(Arc3)
        1    0.000    0.000    0.000    0.000 rcsetup.py:356(ValidateInterval)
        1    0.000    0.000    0.000    0.000 mlab.py:2391(FormatFloat)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 image.py:632(Section)
        1    0.000    0.000    0.000    0.000 :0(cmp)
        1    0.000    0.000    0.000    0.000 core.py:128(ErrorURLopener)
        1    0.000    0.000    0.000    0.000 patches.py:3258(_Bracket)
        1    0.000    0.000    0.000    0.000 extras.py:1415(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 __init__.py:243(c_char_p)
        1    0.000    0.000    0.000    0.000 urllib.py:946(addbase)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2824(OneOrMore)
        1    0.000    0.000    0.000    0.000 cbook.py:121(todate)
        1    0.000    0.000    0.000    0.000 colors.py:1178(LightSource)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:1546(Literal)
        1    0.000    0.000    0.000    0.000 tokenize.py:178(Untokenizer)
        1    0.000    0.000    0.000    0.000 threading.py:1056(_Timer)
        1    0.000    0.000    0.000    0.000 rcsetup.py:135(validate_nseq_float)
        1    0.000    0.000    0.000    0.000 utils.py:1394(WarningManager)
        1    0.000    0.000    0.000    0.000 _import_tools.py:334(PackageLoaderDebug)
        1    0.000    0.000    0.000    0.000 string.py:131(__init__)
        1    0.000    0.000    0.000    0.000 numpytest.py:10(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:97(_Deprecate)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 arrayprint.py:712(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 case.py:98(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 arrayprint.py:655(LongFloatFormat)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:12(DummyArray)
        1    0.000    0.000    0.000    0.000 linalg.py:37(LinAlgError)
        1    0.000    0.000    0.000    0.000 npyio.py:82(BagObj)
        1    0.000    0.000    0.000    0.000 __future__.py:74(_Feature)
        1    0.000    0.000    0.000    0.000 numeric.py:2497(errstate)
        1    0.000    0.000    0.000    0.000 urllib.py:110(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 subprocess.py:402(CalledProcessError)
        2    0.000    0.000    0.000    0.000 :0(get_ident)
        1    0.000    0.000    0.000    0.000 urlparse.py:128(ParseResult)
        1    0.000    0.000    0.000    0.000 threading.py:514(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 core.py:728(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 subprocess.py:426(pywintypes)
        1    0.000    0.000    0.000    0.000 __init__.py:388(PyDLL)
        1    0.000    0.000    0.000    0.000 :0(openssl_sha512)
        1    0.000    0.000    0.000    0.000 verify.py:79(_ErrList)
        1    0.000    0.000    0.000    0.000 widgets.py:59(Widget)
        1    0.000    0.000    0.000    0.000 ticker.py:298(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 mathtext.py:334(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 dviread.py:771(Encoding)
        1    0.000    0.000    0.000    0.000 blocking_input.py:346(BlockingKeyMouseInput)
        1    0.000    0.000    0.000    0.000 scale.py:131(Log10Transform)
        1    0.000    0.000    0.000    0.000 legend_handler.py:361(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2411(NonGuiException)
        1    0.000    0.000    0.000    0.000 mathtext.py:237(MathtextBackendPs)
        1    0.000    0.000    0.000    0.000 tzwin.py:77(tzwin)
        1    0.000    0.000    0.000    0.000 Image.py:1722(ImageTransformHandler)
        1    0.000    0.000    0.000    0.000 units.py:49(AxisInfo)
        1    0.000    0.000    0.000    0.000 arrayprint.py:741(__init__)
        1    0.000    0.000    0.000    0.000 six.py:78(_LazyDescr)
        1    0.000    0.000    0.000    0.000 ticker.py:1661(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 dates.py:848(YearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:974(FixedLocator)
        1    0.000    0.000    0.000    0.000 :0(delattr)
        1    0.000    0.000    0.000    0.000 transforms.py:2443(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 calendar.py:501(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1552(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 bezier.py:13(NonIntersectingPathException)
        1    0.000    0.000    0.000    0.000 rcsetup.py:37(ValidateInStrings)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 patches.py:2755(Bar)
        1    0.000    0.000    0.000    0.000 scale.py:323(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 decimal.py:5418(_WorkRep)
        1    0.000    0.000    0.000    0.000 colors.py:1005(BoundaryNorm)
        1    0.000    0.000    0.000    0.000 Tkinter.py:340(BooleanVar)
        1    0.000    0.000    0.000    0.000 calendar.py:536(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 contour.py:36(ClabelText)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1524(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 patches.py:1794(Square)
        1    0.000    0.000    0.000    0.000 ticker.py:286(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 <string>:11(com_error)
        1    0.000    0.000    0.000    0.000 mathtext.py:1742(Fil)
        1    0.000    0.000    0.000    0.000 decimal.py:161(DecimalException)
